Method Name,Dataset Name,Domain Index,Best Test Acc (%),Epoch,Log File Path
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/r/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/r/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/r/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/p/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/p/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/p/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/q/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/q/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/q/seed_1/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/s/seed_2/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/s/seed_3/warmup_1/log.txt
CLIP_LR,domainnet,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/domainnet/b32_ep50/RN50/s/seed_1/warmup_1/log.txt
